state,county_fips,climdiv_id,division_name,source
TX,48233,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48279,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48295,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48303,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48305,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48317,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48329,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48341,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48357,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48359,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48369,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48375,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48381,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48393,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48421,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48437,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48445,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48501,4101,High Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48023,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48033,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48075,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48083,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48087,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48101,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48125,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48129,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48151,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48155,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48169,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48191,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48197,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48207,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48253,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48263,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48269,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48275,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48335,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48345,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48353,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48399,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48415,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48433,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48441,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48483,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48485,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48487,4102,Low Rolling Plains,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48009,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48027,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48035,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48049,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48059,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48077,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48085,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48093,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48097,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48099,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48113,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48119,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48121,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48133,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48139,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48143,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48145,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48147,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48181,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48193,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48217,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48221,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48231,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48237,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48251,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48257,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48277,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48293,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48309,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48331,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48333,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48337,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48349,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48363,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48367,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48397,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48417,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48425,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48429,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48439,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48447,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48491,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48497,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48503,4103,North Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48001,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48005,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48037,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48041,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48063,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48067,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48073,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48159,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48161,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48183,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48185,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48199,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48203,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48213,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48223,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48225,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48241,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48289,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48313,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48315,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48339,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48343,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48347,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48351,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48365,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48373,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48379,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48387,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48395,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48401,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48403,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48405,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48407,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48419,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48423,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48449,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48455,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48457,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48459,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48467,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48471,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48473,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48499,4104,East Texas,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48043,4105,Trans-Pecos,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48103,4105,Trans-Pecos,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48109,4105,Trans-Pecos,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48135,4105,Trans-Pecos,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48141,4105,Trans-Pecos,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48229,4105,Trans-Pecos,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48243,4105,Trans-Pecos,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48301,4105,Trans-Pecos,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48371,4105,Trans-Pecos,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48377,4105,Trans-Pecos,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48389,4105,Trans-Pecos,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48443,4105,Trans-Pecos,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48475,4105,Trans-Pecos,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48495,4105,Trans-Pecos,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48019,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48031,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48053,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48081,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48095,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48105,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48137,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48171,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48235,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48259,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48265,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48267,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48271,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48281,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48299,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48307,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48319,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48327,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48383,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48385,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48411,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48413,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48431,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48435,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48451,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48461,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48463,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48465,4106,Edwards Plateau,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48007,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48015,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48021,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48025,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48029,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48051,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48055,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48089,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48091,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48123,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48149,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48175,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48177,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48187,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48209,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48255,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48273,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48285,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48287,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48325,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48355,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48391,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48409,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48453,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48477,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48493,4107,South Central,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48039,4108,Upper Coast,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48057,4108,Upper Coast,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48071,4108,Upper Coast,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48157,4108,Upper Coast,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48167,4108,Upper Coast,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48201,4108,Upper Coast,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48239,4108,Upper Coast,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48245,4108,Upper Coast,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48291,4108,Upper Coast,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
TX,48321,4108,Upper Coast,"NOAA/NCEI county-to-climdivs.txt (division numbers: primary source); division names from secondary sources, labels only"
